#,sales_date,transaction_total,spam
17346,2012-05-07 08:00:50,1876.84,True
17347,2016-01-04 03:34:07,1739.18,True
17348,2020-10-08 05:45:29,288.1,True
17349,2011-04-22 09:58:27,1363.04,True
17350,2017-12-19 05:21:11,927.64,True
17351,2022-01-11 18:03:32,912.97,True
17352,2016-11-04 14:52:44,235.63,True
17353,2010-09-08 20:20:52,1094.11,True
17354,2022-05-11 10:43:28,394.14,True
17355,2020-03-19 17:20:46,117.85,True
17356,2021-03-17 06:29:30,1518.24,True
17357,2014-01-29 15:21:02,982.84,True
17358,2020-12-23 13:53:03,991.25,True
17359,2012-11-29 11:47:00,1283.66,True
17360,2015-07-29 02:18:13,1195.59,True
17361,2019-06-01 01:20:56,20.73,True
17362,2012-02-10 22:21:24,1668.12,True
17363,2023-02-09 05:19:17,834.83,True
17364,2014-02-11 16:36:32,1747.85,True
17365,2012-01-10 16:47:06,1789.32,False
17366,2022-06-29 16:34:58,1843.4,True
17367,2015-06-11 07:49:29,1857.38,True
17368,2015-03-18 16:15:54,1296.4,True
17369,2010-04-24 05:56:48,1951.66,True
17370,2015-06-23 11:49:47,253.99,True
17371,2013-01-05 12:48:13,564.88,True
17372,2018-10-27 09:42:08,1691.93,True
17373,2017-03-07 00:56:08,1337.97,True
17374,2011-11-16 20:42:04,602.8,True
17375,2011-06-12 07:22:07,342.91,True
17376,2018-02-13 01:57:19,439.32,True
17377,2019-09-06 01:07:04,1800.91,True
17378,2021-07-07 02:47:25,570.38,True
17379,2010-10-15 12:02:53,199.95,True
17380,2018-12-31 04:43:58,1385.63,True
17381,2018-04-01 10:53:27,1809.57,True
17382,2010-03-31 12:04:52,829.05,True
17383,2015-10-25 03:36:41,331.2,True
17384,2021-09-05 08:29:20,131.85,True
17385,2018-04-11 19:23:33,1505.79,True
17386,2020-07-12 00:13:52,661.84,True
17387,2018-07-15 22:50:18,1085.32,True
17388,2023-05-06 06:06:07,1672.13,True
17389,2013-06-20 12:28:43,1962.22,True
17390,2018-10-30 08:00:40,1201.15,True
17391,2015-09-26 16:55:36,591.17,False
17392,2017-02-11 05:35:09,1134.54,True
17393,2011-05-06 08:51:16,1366.55,True
17394,2018-08-30 04:58:03,886.14,True
17395,2010-09-02 16:52:33,582.08,True
17396,2023-05-11 11:06:23,1556.95,True
17397,2018-05-26 16:18:10,188.03,True
17398,2014-05-29 01:26:04,1889.2,False
17399,2016-12-21 05:18:38,460.71,True
17400,2013-10-26 10:15:53,244.59,True
17401,2021-10-29 13:23:45,293.19,True
17402,2020-07-19 02:20:09,1564.51,True
17403,2013-01-14 00:37:12,1669.42,True
17404,2011-06-08 07:41:11,1159.19,True
17405,2023-09-14 19:33:29,783.31,True
17406,2023-06-14 07:31:04,1453.09,True
17407,2015-07-18 22:15:12,697.54,True
17408,2021-03-19 07:49:15,1523.26,False
17409,2017-05-19 03:14:39,246.56,True
17410,2021-09-13 04:04:33,1537.07,True
17411,2011-06-07 11:32:23,712.71,True
17412,2012-09-21 14:12:49,196.86,True
17413,2019-04-20 09:04:33,246.44,True
17414,2014-10-21 19:31:46,202.39,True
17415,2018-02-24 08:17:45,1863.02,True
17416,2010-06-13 15:53:31,0.18,True
17417,2020-10-01 19:55:37,1618.27,True
17418,2022-06-17 16:05:27,1287.32,True
17419,2018-08-26 07:22:28,755.95,True
17420,2021-05-04 19:23:01,1089.02,True
17421,2010-03-03 20:18:35,625.64,True
17422,2021-04-23 06:14:34,640.6,True
17423,2017-09-19 07:33:47,1274.22,True
17424,2017-12-12 01:29:49,1304.28,True
17425,2013-10-30 14:08:27,554.21,True
17426,2010-03-19 21:47:24,1468.22,True
17427,2014-07-22 19:58:21,530.76,True
17428,2023-04-07 03:03:14,1672.38,True
17429,2016-08-08 19:09:47,956.61,True
17430,2015-05-24 19:32:46,98.75,True
17431,2022-09-16 04:39:33,1635.86,True
17432,2012-08-23 03:00:08,1700.86,True
17433,2019-11-08 07:18:02,547.27,True
17434,2021-06-27 20:24:41,595.24,True
17435,2011-05-11 13:05:39,1196.12,True
17436,2014-10-02 21:03:25,1308.3,True
17437,2018-11-27 20:26:35,322.08,True
17438,2019-08-11 07:11:06,1302.37,True
17439,2016-08-28 17:35:42,970.02,True
17440,2016-07-16 02:20:11,544.52,True
17441,2020-05-29 22:32:42,1944.01,False
17442,2015-10-02 08:18:47,1167.11,True
17443,2016-09-11 13:51:33,1657.19,True
17444,2018-08-10 13:23:19,963.23,True
17445,2012-04-14 17:55:37,624.73,True
17446,2021-02-18 01:31:02,429.06,True
17447,2010-11-10 07:11:20,41.95,True
17448,2020-09-04 18:56:52,727.57,True
17449,2010-10-26 01:33:04,1294.74,True
17450,2010-05-27 13:32:16,1350.57,True
17451,2016-04-02 20:35:34,785.45,True
17452,2010-09-25 07:07:43,296.02,False
17453,2018-05-11 19:33:39,850.47,True
17454,2018-09-02 00:44:12,711.08,True
17455,2014-05-12 05:02:57,1704.66,True
17456,2020-08-03 23:28:09,129.07,True
17457,2021-10-19 16:13:09,1267.66,True
17458,2011-03-02 16:29:13,239.78,True
17459,2011-01-31 13:41:36,551.83,False
17460,2017-10-17 17:32:49,829.44,True
17461,2012-09-18 13:57:01,1965.03,True
17462,2021-04-12 01:02:58,1365.49,True
17463,2013-11-11 22:32:00,1836.43,True
17464,2020-04-18 04:05:42,866.62,True
17465,2018-10-27 22:45:35,1146.47,True
17466,2021-04-01 06:44:31,800.94,True
17467,2011-05-12 11:15:46,353.22,True
17468,2012-11-26 12:40:02,125.51,True
17469,2021-09-16 07:29:59,728.33,True
17470,2011-06-09 03:41:07,107.8,True
17471,2021-03-01 04:12:34,349.01,True
17472,2015-08-05 15:43:57,277.51,True
17473,2014-03-23 21:29:32,712.41,True
17474,2014-03-05 16:30:08,1462.96,True
17475,2012-09-12 14:26:18,1273.66,True
17476,2012-06-26 02:07:09,1023.53,True
17477,2010-06-15 00:35:59,1817.26,True
17478,2018-06-24 17:43:45,567.09,False
17479,2022-02-05 09:05:35,1584.62,True
17480,2022-08-30 17:19:38,88.17,True
17481,2012-04-10 13:09:58,292.86,True
17482,2018-02-07 11:36:45,1424.05,True
17483,2020-04-04 15:52:02,1778.11,True
17484,2018-10-09 13:37:10,5.47,True
17485,2023-01-09 19:01:54,1712.57,True
17486,2017-05-30 08:24:55,1810.87,True
17487,2020-07-21 05:17:31,611.95,True
17488,2020-08-11 03:17:08,1.47,True
17489,2021-06-23 09:00:15,1186.65,True
17490,2017-01-23 08:09:26,595.52,True
17491,2020-07-16 00:22:46,1141.3,True
17492,2014-06-18 04:06:59,784.66,True
17493,2021-05-01 10:11:37,1855.11,True
17494,2020-10-26 15:02:34,1630.87,True
17495,2010-06-10 02:22:45,1518.6,True
17496,2014-07-10 08:29:38,446.96,True
17497,2014-10-07 10:29:14,51.49,True
17498,2018-05-26 21:30:56,883.84,True
17499,2019-04-18 08:12:53,381.97,True
17500,2019-03-27 12:11:22,138.75,True
17501,2012-06-27 13:02:52,1832.43,True
17502,2012-04-11 17:18:25,1172.44,True
17503,2010-08-28 04:59:16,445.04,True
17504,2011-09-02 06:46:44,911.57,True
17505,2014-10-13 12:50:10,1808.33,True
17506,2013-02-15 04:55:47,269.22,True
17507,2017-06-20 17:00:10,488.84,True
17508,2022-11-19 00:23:47,1043.18,True
17509,2013-12-10 01:33:22,0.97,True
17510,2018-03-17 17:53:49,919.51,True
17511,2022-06-02 09:06:04,1723.66,True
17512,2023-03-13 23:39:03,1672.08,True
17513,2010-10-27 08:10:57,1829.47,True
17514,2024-01-16 16:21:53,1940.49,True
17515,2021-01-09 20:53:32,408.32,True
17516,2011-01-05 02:35:53,1916.09,True
17517,2019-07-26 02:17:44,753.02,True
17518,2012-06-23 20:53:46,1398.64,True
17519,2012-01-26 16:32:03,1274.22,True
17520,2015-11-30 04:29:34,1248.13,True
17521,2015-11-25 11:14:40,1078.35,True
17522,2023-11-06 09:10:17,1733.35,True
17523,2016-09-03 08:08:58,1787.42,True
17524,2011-10-13 16:41:54,126.23,True
17525,2022-06-26 17:04:33,489.07,True
17526,2021-03-16 07:57:35,227.26,True
17527,2010-01-20 02:38:19,1679.02,True
17528,2021-06-06 19:26:14,1234.91,True
17529,2022-02-12 22:41:10,1206.37,True
17530,2014-01-17 13:28:22,668.3,True
17531,2012-06-15 13:25:31,1587.27,True
17532,2022-03-30 08:35:00,1332.42,True
17533,2014-04-28 13:31:14,1033.59,True
17534,2016-05-20 13:26:21,1771.13,True
17535,2016-02-02 10:15:10,1361.67,True
17536,2017-10-16 18:13:06,395.41,True
17537,2022-04-03 04:54:41,500.81,True
17538,2012-02-02 23:04:06,1407.33,True
17539,2016-11-23 22:14:24,468.03,True
17540,2018-11-01 11:31:35,600.96,True
17541,2015-01-10 07:09:48,436.64,True
17542,2011-03-05 23:34:08,999.49,True
17543,2024-01-12 06:58:30,1831.05,True
17544,2023-08-08 07:17:59,218.73,True
17545,2010-05-09 23:53:53,1458.27,True
17546,2022-08-24 04:04:56,19.02,True
17547,2016-07-06 00:04:41,1344.27,True
17548,2012-06-20 04:39:14,721.67,True
17549,2021-01-14 10:34:07,848.42,True
17550,2011-03-19 22:55:00,9.4,True
17551,2012-12-03 07:47:44,911.8,True
17552,2014-10-14 21:07:29,608.74,True
17553,2017-04-10 02:33:59,124.24,True
17554,2018-08-06 16:13:42,1649.41,True
17555,2011-09-01 02:37:47,996.05,True
17556,2014-09-29 02:15:37,1215.76,True
17557,2015-08-10 17:19:49,918.91,True
17558,2012-08-08 03:52:18,98.42,True
17559,2018-12-31 23:32:02,656.18,True
17560,2017-04-25 01:19:39,1334.9,True
17561,2016-11-22 13:02:10,684.99,True
17562,2021-05-20 12:46:00,1434.02,True
17563,2011-07-10 01:54:36,1378.03,True
17564,2018-04-20 19:50:07,1506.6,True
17565,2014-10-09 21:56:41,514.57,False
17566,2014-03-07 02:00:52,787.83,True
17567,2018-04-21 06:11:13,1162.75,True
17568,2017-12-03 04:02:04,1192.3,True
17569,2021-11-12 06:27:35,667.83,True
17570,2012-09-25 14:15:37,59.96,True
17571,2011-03-19 05:45:37,636.44,True
17572,2018-06-16 01:38:23,828.65,True
17573,2013-09-09 07:11:11,1414.6,True
17574,2011-05-13 19:27:05,172.42,True
17575,2013-01-12 15:07:46,1104.11,True
17576,2018-08-22 22:52:10,861.21,True
17577,2012-06-24 09:29:19,1082.43,True
17578,2011-11-03 15:49:21,1494.54,True
17579,2023-11-02 00:16:10,637.05,True
17580,2021-10-12 23:27:30,1516.09,True
17581,2011-07-17 10:53:08,1352.73,True
17582,2014-01-26 17:25:16,1065.29,True
17583,2021-06-16 23:39:52,1671.55,True
17584,2015-01-11 08:49:43,216.04,True
17585,2013-10-02 15:43:46,1810.3,True
17586,2013-09-19 07:53:34,863.1,True
17587,2011-01-10 19:44:15,742.09,True
17588,2019-04-25 07:55:49,636.73,True
17589,2021-02-17 01:56:41,654.18,True
17590,2019-02-07 18:01:50,45.33,True
17591,2012-08-03 12:58:58,1434.38,True
17592,2019-03-28 15:01:05,42.28,True
17593,2015-09-13 20:54:40,290.38,True
17594,2015-01-13 22:01:25,42.52,True
17595,2022-06-14 14:16:27,1208.04,True
17596,2022-01-22 06:07:28,1421.37,True
17597,2014-10-12 00:37:40,1530.14,True
17598,2017-05-05 13:05:43,1733.3,True
17599,2013-12-24 10:15:04,1345.99,True
17600,2015-07-14 11:14:13,1495.12,True
17601,2023-04-13 04:34:06,1255.87,True
17602,2022-01-25 11:07:24,893.48,True
17603,2019-10-05 00:28:21,1771.39,True
17604,2014-09-10 02:00:48,884.65,True
17605,2020-03-08 05:22:48,1428.55,True
17606,2013-12-21 15:45:56,1626.49,True
17607,2015-04-26 16:10:44,1036.47,False
17608,2012-03-06 17:39:40,1370.03,True
17609,2023-05-21 01:08:29,800.52,True
17610,2017-09-15 22:07:54,1007.55,True
17611,2020-12-14 01:43:32,303.09,True
17612,2015-01-10 15:34:46,802.96,True
17613,2023-11-21 08:34:35,329.46,True
17614,2020-01-15 04:00:33,1047.89,True
17615,2022-09-02 05:24:39,1184.32,True
17616,2013-07-05 11:03:52,441.09,True
17617,2019-12-01 16:42:57,918.98,True
17618,2018-05-27 17:43:12,365.51,True
17619,2018-09-10 19:20:54,1771.77,False
17620,2022-01-11 08:31:22,486.5,True
17621,2012-07-19 20:24:01,1805.9,True
17622,2013-10-27 11:12:39,763.86,True
17623,2010-03-02 11:34:26,295.38,True
17624,2012-12-15 22:42:09,446.49,True
17625,2018-11-19 13:02:54,1512.52,True
17626,2010-12-31 10:37:37,1399.91,True
17627,2017-04-04 18:49:53,1817.62,True
17628,2013-08-04 01:04:55,606.18,True
17629,2023-03-19 15:59:25,1872.75,True
17630,2016-01-07 05:18:38,760.72,True
17631,2023-07-24 16:58:50,1663.3,True
17632,2015-10-18 05:17:49,496.02,True
17633,2022-01-12 06:52:09,539.87,True
17634,2020-09-29 03:12:42,836.23,True
17635,2019-09-29 12:56:58,677.79,True
17636,2023-09-29 16:33:16,1892.83,True
17637,2011-05-15 05:22:32,1746.26,True
17638,2015-04-15 23:06:07,584.11,True
17639,2022-02-16 21:31:44,1512.75,True
17640,2012-04-10 00:11:05,259.96,True
17641,2018-12-24 07:57:47,1611.35,False
17642,2023-03-10 22:26:09,737.97,True
17643,2016-08-31 22:41:53,88.67,True
17644,2014-12-12 11:07:32,795.23,True
17645,2010-09-15 04:07:20,1385.44,True
17646,2023-05-15 15:16:09,1140.49,True
17647,2021-09-01 21:54:20,1833.04,True
17648,2018-03-28 22:29:19,4.98,True
17649,2016-04-03 05:10:54,929.45,True
17650,2017-08-14 11:42:24,875.96,True
17651,2018-01-07 13:53:26,639.61,True
17652,2023-05-29 05:58:21,806.55,True
17653,2023-08-23 17:17:05,258.04,True
17654,2015-12-27 07:36:29,321.33,True
17655,2022-11-26 19:15:48,1228.4,False
17656,2022-10-29 17:04:18,536.82,True
17657,2021-02-20 07:45:53,1790.8,True
17658,2013-01-15 00:48:17,38.38,True
17659,2012-11-27 04:07:49,18.08,True
17660,2020-02-07 10:26:38,1409.44,False
17661,2011-09-22 19:10:25,1559.98,True
17662,2015-12-01 08:58:13,77.96,True
17663,2016-02-17 10:13:37,455.39,True
17664,2016-09-26 11:05:39,709.74,True
17665,2020-06-20 16:53:21,318.8,True
17666,2023-10-15 05:48:07,1023.23,True
17667,2015-05-08 20:26:25,1231.41,True
17668,2010-06-11 03:08:31,613.33,True
17669,2010-08-08 12:48:15,592.12,True
17670,2015-10-25 14:47:10,351.61,True
17671,2014-10-13 21:40:14,41.28,True
17672,2014-08-08 19:03:52,240.58,True
17673,2010-10-18 22:35:47,740.99,True
17674,2016-11-12 17:39:47,216.99,True
17675,2010-08-18 20:18:40,716.91,True
17676,2014-07-22 09:28:15,60.02,True
17677,2022-12-02 06:18:53,294.67,True
17678,2012-11-05 21:15:34,1691.42,True
17679,2012-07-06 09:17:48,97.83,True
17680,2014-04-11 14:03:53,1758.62,True
17681,2014-02-09 11:55:21,682.01,True
17682,2018-12-27 18:41:34,1868.59,True
17683,2017-06-24 11:12:32,1620.93,True
17684,2020-08-02 00:40:00,606.99,True
17685,2013-11-24 22:27:32,330.21,True
17686,2012-01-04 02:34:54,1049.73,True
17687,2022-10-02 01:39:26,1963.88,True
17688,2019-06-28 12:53:11,305.38,True
17689,2013-01-29 16:21:06,1951.03,True
17690,2020-01-24 18:20:19,1216.85,True
17691,2015-06-23 04:36:23,694.7,True
17692,2020-03-11 04:55:50,321.49,True
17693,2014-02-18 05:54:44,1121.91,True
17694,2019-06-13 13:37:20,1967.34,True
17695,2018-02-24 11:05:38,1677.05,True
17696,2012-03-05 07:33:56,226.68,True
17697,2020-11-11 04:07:53,637.97,True
17698,2020-09-06 00:48:56,1182.38,True
17699,2019-04-08 21:49:24,259.81,True
17700,2024-01-31 23:51:10,1108.93,True
17701,2022-09-30 19:01:45,85.88,True
17702,2018-07-11 04:25:38,1071.05,True
17703,2021-06-11 17:41:48,162.49,True
17704,2017-09-03 10:49:53,880.42,True
17705,2016-11-13 22:19:48,602.47,True
17706,2016-07-23 17:27:30,180.57,True
17707,2017-07-05 20:57:38,1740.53,True
17708,2021-08-22 06:01:31,137.6,True
17709,2018-09-08 11:07:15,70.68,True
17710,2017-01-09 05:56:39,1052.53,True
17711,2017-09-13 16:39:19,1588.91,True
17712,2012-05-27 14:56:45,338.39,True
17713,2023-01-24 12:35:46,1931.0,True
17714,2020-05-03 09:37:32,60.41,True
17715,2022-06-06 23:59:34,939.45,True
17716,2012-08-15 20:25:04,1852.01,True
17717,2021-12-04 13:40:08,43.86,True
17718,2014-05-04 15:56:52,652.57,True
17719,2020-11-21 07:47:44,138.73,True
17720,2018-07-08 09:18:43,1780.2,True
17721,2012-01-18 11:14:16,1162.84,True
17722,2016-02-05 22:36:02,1530.88,False
17723,2010-06-05 22:44:01,942.02,True
17724,2017-04-06 02:00:51,1060.76,True
17725,2022-08-21 17:29:01,708.45,True
17726,2014-08-10 08:50:19,420.78,True
17727,2020-04-29 09:52:56,720.38,False
17728,2022-11-09 20:05:40,1752.6,True
17729,2010-10-25 05:45:22,1940.4,True
17730,2012-03-13 05:36:33,781.36,True
17731,2020-08-03 15:40:27,783.79,True
17732,2012-12-16 15:48:46,4.78,True
17733,2023-01-20 04:43:11,1868.44,False
17734,2019-11-21 08:35:50,1203.59,True
17735,2018-08-28 08:14:40,896.2,True
17736,2020-08-28 08:38:48,656.25,True
17737,2019-04-26 05:33:30,108.21,True
17738,2011-06-18 17:07:13,1266.66,True
17739,2012-05-18 11:57:07,468.52,True
17740,2023-09-09 12:02:55,301.19,True
17741,2010-10-29 02:33:12,311.35,True
17742,2012-02-01 08:39:27,1920.04,True
17743,2010-10-15 03:00:43,1236.88,True
17744,2020-10-03 14:36:27,1678.99,True
17745,2012-03-06 04:54:18,17.23,True
17746,2012-11-23 00:28:42,224.48,True
17747,2012-08-15 00:45:06,951.19,True
17748,2016-07-12 19:51:01,27.15,True
17749,2013-06-04 05:59:18,419.48,False
17750,2014-07-13 11:38:32,1716.16,True
17751,2012-05-18 08:36:24,435.94,True
17752,2016-01-27 08:12:50,1695.87,True
17753,2020-07-06 04:30:09,1715.83,True
17754,2014-04-23 03:02:54,1834.77,True
17755,2021-08-07 16:27:09,1555.54,True
17756,2018-06-14 16:48:45,22.01,True
17757,2020-08-12 08:19:47,1578.81,True
17758,2013-11-22 03:00:35,1069.86,True
17759,2013-11-18 22:25:25,1685.97,True
17760,2012-02-20 09:48:43,237.23,True
17761,2022-03-15 03:13:29,151.89,True
17762,2023-12-19 21:40:19,122.52,True
17763,2022-04-15 06:20:21,1067.78,True
17764,2012-04-05 20:17:57,122.91,True
17765,2013-05-18 13:15:39,450.72,True
17766,2013-07-04 05:01:51,1833.09,True
17767,2019-03-17 16:50:06,1336.64,True
17768,2015-01-06 08:32:37,1844.6,True
17769,2023-08-21 17:43:22,324.81,True
17770,2015-08-01 12:59:12,880.21,True
17771,2014-10-27 19:02:14,1584.28,True
17772,2014-01-11 09:11:02,222.42,True
17773,2011-04-14 11:04:47,1401.81,True
17774,2017-02-16 03:36:17,1926.42,True
17775,2021-12-23 00:03:46,497.13,True
17776,2015-12-21 20:25:52,1537.18,True
17777,2017-12-27 02:46:58,1867.48,True
17778,2011-08-29 00:38:32,1031.94,False
17779,2021-09-04 13:39:25,1914.32,True
17780,2013-03-11 07:13:34,1905.4,True
17781,2020-05-04 13:45:07,225.49,True
17782,2021-04-13 18:32:30,1454.77,True
17783,2015-08-01 20:51:38,1742.46,True
17784,2010-05-24 13:10:10,92.37,True
17785,2019-02-19 04:18:16,1358.04,True
17786,2017-11-12 00:40:50,420.19,True
17787,2022-10-03 00:45:20,1017.39,False
17788,2014-03-20 20:25:55,1299.18,True
17789,2021-09-10 06:46:54,1076.93,False
17790,2022-12-13 07:49:12,1810.68,True
17791,2012-01-17 12:11:27,503.19,True
17792,2016-01-08 04:58:19,1527.1,True
17793,2020-05-04 08:30:41,1612.51,True
17794,2018-11-23 02:55:57,138.97,True
17795,2020-06-19 06:23:19,172.21,True
17796,2012-12-11 17:32:28,315.23,True
17797,2023-02-15 08:17:38,1851.75,True
17798,2017-07-18 18:15:16,1914.54,True
17799,2021-06-02 19:29:44,1094.27,True
17800,2022-01-15 13:07:46,1042.03,True
17801,2015-08-18 00:09:57,624.84,True
17802,2012-10-04 15:53:29,689.27,True
17803,2020-08-23 17:41:50,893.47,True
17804,2022-10-28 03:10:48,905.29,True
17805,2013-08-18 08:22:41,144.14,True
17806,2013-05-27 04:25:56,1645.33,False
17807,2022-07-14 14:41:02,879.98,True
17808,2012-07-27 06:29:18,920.98,True
17809,2018-06-07 10:26:00,979.04,True
17810,2014-05-11 17:17:19,1814.69,True
17811,2015-04-01 13:15:14,1875.66,True
17812,2018-11-29 11:54:52,591.1,True
17813,2022-05-16 15:02:39,885.6,True
17814,2010-03-31 18:41:43,1370.49,True
17815,2010-06-04 18:42:59,1135.23,False
17816,2015-04-17 23:05:25,1913.56,True
17817,2019-05-11 21:02:56,789.85,True
17818,2018-09-26 20:28:03,343.34,True
17819,2019-12-15 09:33:09,849.32,True
17820,2020-01-26 00:41:45,1176.71,True
17821,2010-06-29 04:42:24,287.8,True
17822,2022-02-16 11:56:02,1738.0,True
17823,2020-12-28 21:19:19,283.41,True
17824,2011-01-27 20:31:54,252.26,True
17825,2021-03-04 23:20:24,169.34,True
17826,2020-06-21 06:17:52,965.67,True
17827,2022-07-03 22:44:44,1876.72,False
17828,2014-02-14 21:21:55,596.3,True
17829,2013-08-29 19:01:01,963.24,True
17830,2011-12-29 16:05:11,506.13,True
17831,2021-05-19 11:01:20,1898.77,True
17832,2016-11-08 20:42:45,1643.09,True
17833,2011-06-12 21:42:04,1173.74,True
17834,2021-08-28 06:11:56,949.28,True
17835,2010-01-26 17:50:59,1582.36,True
17836,2010-01-05 20:47:16,1386.63,True
17837,2020-04-10 00:57:18,684.39,True
17838,2022-08-23 14:37:13,141.85,True
17839,2020-06-30 10:32:40,767.85,True
17840,2018-03-10 16:08:57,546.47,True
17841,2016-03-20 14:42:58,1300.21,True
17842,2020-07-31 06:29:03,961.57,True
17843,2019-12-31 14:09:57,297.9,True
17844,2022-08-01 14:51:33,799.54,True
17845,2017-02-09 15:16:19,1104.18,False
17846,2021-08-29 21:24:56,671.04,True
17847,2019-08-13 23:23:50,380.78,True
17848,2015-08-20 07:59:06,1128.62,True
17849,2020-04-16 12:57:04,899.48,True
17850,2023-06-11 10:58:38,707.28,False
17851,2013-11-27 15:44:30,867.22,True
17852,2015-01-06 02:00:08,1254.72,True
17853,2010-02-10 00:00:24,210.27,True
17854,2017-08-20 00:05:58,840.44,False
17855,2017-04-26 21:55:42,1149.85,True
17856,2022-06-01 13:25:52,583.69,True
17857,2016-03-02 14:53:57,490.15,True
17858,2012-05-06 21:58:59,692.32,True
17859,2014-08-04 08:30:46,1695.59,True
17860,2015-04-12 08:39:49,423.81,True
17861,2021-04-07 21:50:09,964.82,True
17862,2016-12-24 03:23:21,1411.29,True
17863,2010-10-05 15:47:22,2.6,True
17864,2010-10-01 04:56:38,235.13,True
17865,2012-04-01 02:53:23,297.03,True
17866,2023-01-12 23:07:59,1596.08,True
17867,2018-03-27 04:09:27,215.53,True
17868,2020-12-12 23:54:32,1740.71,True
17869,2010-05-03 03:07:22,1360.53,True
17870,2016-05-16 05:09:17,164.64,True
17871,2015-05-07 01:42:27,1028.33,True
17872,2013-01-17 22:58:22,1700.3,True
17873,2017-11-24 06:25:20,1722.38,True
17874,2016-03-22 15:53:25,12.06,True
17875,2020-08-01 17:40:55,1312.55,True
17876,2017-11-17 20:39:16,1619.53,False
17877,2018-11-06 10:33:21,1477.72,True
17878,2015-05-22 07:18:56,1284.83,True
17879,2014-04-24 02:39:42,982.6,True
17880,2011-07-18 23:10:10,76.58,True
17881,2015-03-27 16:50:33,1451.28,True
17882,2019-07-31 19:18:13,1741.06,True
17883,2018-11-03 20:59:51,1597.74,True
17884,2010-11-15 11:12:07,98.92,True
17885,2020-05-03 17:14:40,41.06,True
17886,2015-02-14 03:47:40,1642.76,True
17887,2015-05-31 06:58:38,1369.73,True
17888,2015-01-19 22:22:15,1237.05,True
17889,2020-08-14 00:59:33,1782.25,True
17890,2012-01-04 17:05:23,704.42,True
17891,2012-07-06 12:52:19,1535.43,True
17892,2020-01-11 20:04:53,378.35,True
17893,2017-02-15 12:22:55,1664.41,False
17894,2023-03-20 05:14:22,1835.72,True
17895,2020-05-10 00:30:14,1257.21,True
17896,2020-08-27 20:24:55,1523.98,True
17897,2018-12-24 13:23:01,54.57,True
17898,2021-08-17 03:47:23,999.69,True
17899,2014-11-09 09:15:42,538.37,True
17900,2010-02-09 16:06:07,724.23,True
17901,2020-02-08 08:11:01,1326.67,True
17902,2011-07-27 03:36:06,1966.51,True
17903,2021-12-05 15:21:58,1725.28,True
17904,2018-09-16 19:41:55,408.33,True
17905,2019-11-09 19:04:09,149.7,True
17906,2019-09-25 11:35:11,1469.51,True
17907,2022-07-24 17:44:15,1018.26,False
17908,2023-04-22 00:37:47,1725.01,True
17909,2014-06-28 05:07:18,272.39,True
17910,2023-02-11 22:26:42,1451.15,True
17911,2019-10-27 05:23:46,1537.05,True
17912,2019-02-09 12:31:46,1941.39,True
17913,2013-06-19 00:52:18,948.07,True
17914,2018-06-08 03:17:16,1057.46,True
17915,2022-06-16 04:29:21,1822.04,True
17916,2022-04-02 09:00:46,48.4,True
17917,2019-12-24 10:53:42,794.97,True
17918,2017-02-06 07:27:11,1668.84,True
17919,2010-10-08 11:30:38,1927.6,False
17920,2014-11-06 05:27:16,1572.73,True
17921,2022-02-21 07:46:33,603.79,True
17922,2019-09-16 15:52:04,619.21,True
17923,2020-12-03 21:44:33,93.52,True
17924,2012-12-30 10:21:23,587.28,True
17925,2010-05-11 01:25:34,490.73,True
17926,2015-11-09 17:02:53,160.74,True
17927,2019-10-02 04:51:02,935.21,True
17928,2017-08-27 14:44:11,1937.53,True
17929,2010-02-08 20:27:49,827.18,True
17930,2010-04-25 02:37:44,859.54,True
17931,2018-02-28 03:40:30,1418.63,True
17932,2010-07-31 17:22:09,1405.9,True
17933,2021-11-03 19:49:58,691.83,True
17934,2012-12-09 15:18:21,1987.7,True
17935,2023-10-05 10:58:16,871.83,True
17936,2010-11-05 13:04:35,425.13,True
17937,2013-05-05 20:57:53,1286.44,True
17938,2020-04-28 14:28:36,1776.29,True
17939,2011-10-23 19:54:17,227.04,True
17940,2019-11-12 08:10:16,668.6,True
17941,2011-11-16 08:48:58,1138.86,False
17942,2012-04-12 05:00:37,1143.54,True
17943,2021-04-03 19:42:53,327.64,True
17944,2019-10-12 15:25:31,818.0,True
17945,2010-07-12 01:44:09,341.04,True
17946,2011-06-18 23:27:52,860.56,True
17947,2021-08-14 04:21:45,194.38,True
17948,2022-04-26 14:35:24,819.22,True
17949,2014-12-31 08:31:56,794.41,True
17950,2015-08-13 19:33:18,1179.56,True
17951,2014-01-17 02:06:21,1251.99,True
17952,2011-05-20 13:52:16,18.3,False
17953,2017-05-25 04:02:00,927.62,True
17954,2020-03-12 13:57:18,532.81,True
17955,2013-02-06 15:42:22,1832.88,True
17956,2010-02-05 15:50:24,1212.92,True
17957,2019-07-31 02:08:33,1195.12,True
17958,2018-10-18 16:02:23,367.6,True
17959,2017-10-01 08:50:01,1260.72,True
17960,2013-09-16 17:54:04,1788.75,True
17961,2019-09-16 03:03:25,570.4,True
17962,2014-04-29 23:16:32,775.32,True
17963,2017-09-30 08:56:57,973.15,True
17964,2014-10-11 18:44:09,787.04,True
17965,2020-10-31 22:28:52,339.06,True
17966,2017-06-10 09:35:50,1696.82,False
17967,2011-03-07 01:27:10,1855.29,True
